feature,featureType,observation,cas,substanceName,measurement,value,unit
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154873,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236994501.20231128.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236994501.AAWH.20231128.335671,2.75,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154873,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236994501.20231128.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236994501.AAWH.20231128.335671,2.75,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41785,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232543308.20230508.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232543308.AAWH.20230508.335671,2.76,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41785,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232543308.20230508.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232543308.AAWH.20230508.335671,2.76,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.95076,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAL231132511.20230303.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231132511.AA.20230303.335671,2.77,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.95076,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAL231132511.20230303.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231132511.AA.20230303.335671,2.77,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143000,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237518502.20231218.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237518502.AAWH.20231218.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143000,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237518502.20231218.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237518502.AAWH.20231218.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146312,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233526202.20230620.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233526202.AAWH.20230620.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146312,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233526202.20230620.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233526202.AAWH.20230620.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146803,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230199301.20230110.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230199301.AAWH.20230110.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146803,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230199301.20230110.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230199301.AAWH.20230110.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.130228,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL160133801.20161020.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.160133801.VAL.20161020.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.130228,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL160133801.20161020.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.160133801.VAL.20161020.335671,2.78,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142901,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230490102.20230125.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230490102.AAWH.20230125.335671,2.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142901,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230490102.20230125.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230490102.AAWH.20230125.335671,2.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152515,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232524601.20230505.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232524601.AAWH.20230505.335671,2.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152515,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232524601.20230505.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232524601.AAWH.20230505.335671,2.79,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.82099,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL200588708.20200206.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L200588708.AAWH.20200206.335671,2.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.82099,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL200588708.20200206.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L200588708.AAWH.20200206.335671,2.8,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143099,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210403401.20210125.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210403401.AAWH.20210125.335671,2.81,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143099,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210403401.20210125.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210403401.AAWH.20210125.335671,2.81,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.133095,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL180045404.20180306.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.180045404.VAL.20180306.335671,2.81,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.133095,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL180045404.20180306.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.180045404.VAL.20180306.335671,2.81,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154310,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237032901.20231128.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237032901.AAWH.20231128.335671,2.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154310,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237032901.20231128.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237032901.AAWH.20231128.335671,2.82,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153373,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235762001.20230929.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235762001.AAWH.20230929.335671,2.83,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.153373,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235762001.20230929.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235762001.AAWH.20230929.335671,2.83,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143340,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230356402.20230120.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230356402.AAWH.20230120.335671,2.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143340,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230356402.20230120.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230356402.AAWH.20230120.335671,2.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152764,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234861201.20230815.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234861201.AAWH.20230815.335671,2.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152764,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234861201.20230815.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234861201.AAWH.20230815.335671,2.84,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151252,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227291801.20221228.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227291801.AAWH.20221228.335671,2.87,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151252,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227291801.20221228.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227291801.AAWH.20221228.335671,2.87,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147055,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221654401.20220330.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221654401.AAWH.20220330.335671,2.88,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147055,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221654401.20220330.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221654401.AAWH.20220330.335671,2.88,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143098,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230968901.20230222.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230968901.AAWH.20230222.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143098,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230968901.20230222.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230968901.AAWH.20230222.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144244,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL212852601.20210527.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L212852601.AAWH.20210527.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144244,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL212852601.20210527.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L212852601.AAWH.20210527.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146554,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234372902.20230728.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234372902.AAWH.20230728.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146554,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234372902.20230728.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234372902.AAWH.20230728.335671,2.89,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152473,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226352501.20221110.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226352501.AAWH.20221110.335671,2.9,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152473,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226352501.20221110.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226352501.AAWH.20221110.335671,2.9,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.127081,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL150084501.20150901.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.150084501.VAL.20150901.335671,2.9,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.127081,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL150084501.20150901.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.150084501.VAL.20150901.335671,2.9,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152545,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232573701.20230509.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232573701.AAWH.20230509.335671,2.91,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152545,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232573701.20230509.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232573701.AAWH.20230509.335671,2.91,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143279,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233358002.20230613.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233358002.AAWH.20230613.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143279,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233358002.20230613.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233358002.AAWH.20230613.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146965,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221613601.20220329.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221613601.AAWH.20220329.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146965,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221613601.20220329.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221613601.AAWH.20220329.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.149473,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227292403RE.20221228.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227292403RE.AAWH.20221228.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.149473,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227292403RE.20221228.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227292403RE.AAWH.20221228.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152456,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226840701.20221205.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226840701.AAWH.20221205.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152456,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226840701.20221205.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226840701.AAWH.20221205.335671,2.92,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152040,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232370903.20230501.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232370903.AAWH.20230501.335671,2.92,ng/L
